original_path,new_path,split,source,class_ids,keep_or_remove,reason_code,confidence,visual_group_id,session_id
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-384-_png_jpg.rf.31d32c6cb24895498d1866ace92526b6.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-384-_png_jpg.rf.31d32c6cb24895498d1866ace92526b6.jpg,train,dd_v1,2,KEEP,NEARDUP_CLUSTER_REPRESENTATIVE,HIGH,29695,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-384-_png_jpg.rf.390d955cd020999ddb854af8f28498e2.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29695,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-384-_png_jpg.rf.43f16350506ca46a441fcce3a447c8f0.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-384-_png_jpg.rf.43f16350506ca46a441fcce3a447c8f0.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29692,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-384-_png_jpg.rf.7424427d1533b402361035a89d94acd6.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-384-_png_jpg.rf.7424427d1533b402361035a89d94acd6.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29693,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-384-_png_jpg.rf.927efedf82757e569dfa81a33517756a.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29695,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-384-_png_jpg.rf.d701fa6b03047ad98a46a81d670ddc15.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29695,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-386-_png_jpg.rf.14e8669b224dff9c55a7e5771c761230.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-386-_png_jpg.rf.14e8669b224dff9c55a7e5771c761230.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29701,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-386-_png_jpg.rf.7439bf1757e051e2a0f82aabd4337884.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-386-_png_jpg.rf.7439bf1757e051e2a0f82aabd4337884.jpg,train,dd_v1,2,KEEP,NEARDUP_CLUSTER_REPRESENTATIVE,HIGH,29699,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-386-_png_jpg.rf.8764b3ad9b27dce31663e5cf4babca4d.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29699,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-386-_png_jpg.rf.c748bcc2d90efcf86773a48e19c25808.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29699,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-386-_png_jpg.rf.d8593cd4dfb3e39b5d49092761fe3296.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-386-_png_jpg.rf.d8593cd4dfb3e39b5d49092761fe3296.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29700,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-386-_png_jpg.rf.e2ba1ccd977d176a65a7689f518794d5.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-386-_png_jpg.rf.e2ba1ccd977d176a65a7689f518794d5.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29701,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-387-_png_jpg.rf.727b550883994d7c177bb2d1f3547f46.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-387-_png_jpg.rf.727b550883994d7c177bb2d1f3547f46.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29704,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-387-_png_jpg.rf.c571f36024eecdea088887aa9fb867bc.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-387-_png_jpg.rf.c571f36024eecdea088887aa9fb867bc.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29703,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-387-_png_jpg.rf.e831b28809edf99c80786a8d18eef816.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-387-_png_jpg.rf.e831b28809edf99c80786a8d18eef816.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29704,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-389-_png_jpg.rf.2cfd9b1b2aa4499ae81fdcdfb72a4456.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-389-_png_jpg.rf.2cfd9b1b2aa4499ae81fdcdfb72a4456.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29705,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-389-_png_jpg.rf.39ca1313af560744d10f259d04005666.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-389-_png_jpg.rf.39ca1313af560744d10f259d04005666.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29706,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-389-_png_jpg.rf.8f0bc74a01ac39ecfad15d6ce4e12708.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-389-_png_jpg.rf.8f0bc74a01ac39ecfad15d6ce4e12708.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29707,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-390-_png_jpg.rf.3ab1051b7227a6d647819abce7ce21b5.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-390-_png_jpg.rf.3ab1051b7227a6d647819abce7ce21b5.jpg,train,dd_v1,2,KEEP,NEARDUP_CLUSTER_REPRESENTATIVE,HIGH,29722,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-390-_png_jpg.rf.590ae5d0b74e5417977182da3262821a.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29722,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-390-_png_jpg.rf.fcda4721602b0f9b102d194942ba0559.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-390-_png_jpg.rf.fcda4721602b0f9b102d194942ba0559.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29710,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-391-_png_jpg.rf.dbdd8399e03f9e471d7e4ebb40122f5a.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-391-_png_jpg.rf.dbdd8399e03f9e471d7e4ebb40122f5a.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29711,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-391-_png_jpg.rf.eaeff3705437826f5ca1cb40b78f252b.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-391-_png_jpg.rf.eaeff3705437826f5ca1cb40b78f252b.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29713,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-391-_png_jpg.rf.f55a71de2e2e5df87626370caf603437.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-391-_png_jpg.rf.f55a71de2e2e5df87626370caf603437.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29713,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-392-_png_jpg.rf.0f1e49dd50064f634fbaea968a67bf4b.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-392-_png_jpg.rf.0f1e49dd50064f634fbaea968a67bf4b.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29716,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-392-_png_jpg.rf.2dea5dfdc5c7ae7d3a27fe25402c1e22.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-392-_png_jpg.rf.2dea5dfdc5c7ae7d3a27fe25402c1e22.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29715,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-392-_png_jpg.rf.7419f447b1203e1198a5a41546429b4c.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-392-_png_jpg.rf.7419f447b1203e1198a5a41546429b4c.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29716,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-393-_png_jpg.rf.2d7b22c814fa2626f7c430db2e16cd3d.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-393-_png_jpg.rf.2d7b22c814fa2626f7c430db2e16cd3d.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29719,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-393-_png_jpg.rf.a7334e9526f41df0670c0838f573fe47.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29722,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-393-_png_jpg.rf.f9def8fb1c29602002dce0177b00a912.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-393-_png_jpg.rf.f9def8fb1c29602002dce0177b00a912.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29719,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-394-_png_jpg.rf.0c737b2c8663b7808fe4bdca5aa03df0.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29722,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-394-_png_jpg.rf.1a185e04d3157a5ea62d6f376134562d.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29722,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-394-_png_jpg.rf.bcab24064550af54a7a4a3f162854277.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29722,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-395-_png_jpg.rf.39387ad9281c126537a81c80e3b28417.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29722,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-395-_png_jpg.rf.ad35cb2b03b8ffdcdbb9935b9f03d28c.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29722,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-395-_png_jpg.rf.e828a2b861c1be063dc7a31d9868b070.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29722,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-396-_png_jpg.rf.1040ac0e3b1afd893750935bfed27d10.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-396-_png_jpg.rf.1040ac0e3b1afd893750935bfed27d10.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29726,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-396-_png_jpg.rf.3836946670dc1fc3bcb8caddc8890d2f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-396-_png_jpg.rf.3836946670dc1fc3bcb8caddc8890d2f.jpg,train,dd_v1,2,KEEP,NEARDUP_CLUSTER_REPRESENTATIVE,HIGH,29730,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-396-_png_jpg.rf.632e420075b9dd9e1061c13e9570edcf.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29730,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-396-_png_jpg.rf.937758a1c262280c0b5d64ebb9d742b6.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29730,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-396-_png_jpg.rf.d18c1e21d19e8135da5e48911e6a59eb.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29730,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-396-_png_jpg.rf.f33613597f43d7995f6a55a803c09131.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29730,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-397-_png_jpg.rf.9a5cd3400bb0507426dd0c5ac4ecf549.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-397-_png_jpg.rf.9a5cd3400bb0507426dd0c5ac4ecf549.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29733,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-397-_png_jpg.rf.d7d85f16feed4df5c483712df3ab0de2.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-397-_png_jpg.rf.d7d85f16feed4df5c483712df3ab0de2.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29733,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-397-_png_jpg.rf.ec4b4f71570922bc41ca1df152dff57a.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-397-_png_jpg.rf.ec4b4f71570922bc41ca1df152dff57a.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29734,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-398-_png_jpg.rf.a97dde733f45b0ee955ddb8ee3b7532c.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-398-_png_jpg.rf.a97dde733f45b0ee955ddb8ee3b7532c.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29735,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-398-_png_jpg.rf.ad8388953ac677e52e2ec129d676f14f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-398-_png_jpg.rf.ad8388953ac677e52e2ec129d676f14f.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29737,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-398-_png_jpg.rf.f40d0d3654d9e5a009f76f42914940c4.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-398-_png_jpg.rf.f40d0d3654d9e5a009f76f42914940c4.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29737,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-399-_png_jpg.rf.828788bf97dbcce3670f943a628d21d3.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-399-_png_jpg.rf.828788bf97dbcce3670f943a628d21d3.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29738,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-4-_png_jpg.rf.0513268c2320901cf23bb8f0d62b4c23.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29741,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-4-_png_jpg.rf.3c0be6e5220e6fff61bc4639ccdfeb9f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-4-_png_jpg.rf.3c0be6e5220e6fff61bc4639ccdfeb9f.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29743,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-4-_png_jpg.rf.5c1113d27a0b71a47fd55bd3765f1101.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29741,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-4-_png_jpg.rf.7f737aa125991ef90a400b5152407391.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29741,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-4-_png_jpg.rf.de19cb4bd3b1c70be202b676bd7b5820.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-4-_png_jpg.rf.de19cb4bd3b1c70be202b676bd7b5820.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29743,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-4-_png_jpg.rf.f530946acd8dab4446d4de5988b2fd53.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29741,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-400-_png_jpg.rf.4679c4edfacb0467dfc7eabf7afdc594.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-400-_png_jpg.rf.4679c4edfacb0467dfc7eabf7afdc594.jpg,train,dd_v1,2,KEEP,NEARDUP_CLUSTER_REPRESENTATIVE,HIGH,29747,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-400-_png_jpg.rf.5a391ddc27f59d56c7a83a094a034808.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29747,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-400-_png_jpg.rf.6c02367f7b8caa3cfd543ed6c196df4a.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29747,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-400-_png_jpg.rf.a13de405e80990b2d40f7d5f352d152f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-400-_png_jpg.rf.a13de405e80990b2d40f7d5f352d152f.jpg,train,dd_v1,2,KEEP,NEARDUP_CLUSTER_REPRESENTATIVE,HIGH,29750,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-400-_png_jpg.rf.e080401849dc8a405249f7466862d606.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29750,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-400-_png_jpg.rf.f8a61199b481cb18a8ef891fa2fe8c02.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29750,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-402-_png_jpg.rf.15e17c2b9cec1a5c39a122b44dde8f05.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-402-_png_jpg.rf.15e17c2b9cec1a5c39a122b44dde8f05.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29753,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-402-_png_jpg.rf.d8f4b1f5e1ce4d925bc90633100d5ad8.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-402-_png_jpg.rf.d8f4b1f5e1ce4d925bc90633100d5ad8.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29752,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-402-_png_jpg.rf.f90ef2f4ae73672e7b826a7bb4a76eea.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-402-_png_jpg.rf.f90ef2f4ae73672e7b826a7bb4a76eea.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29753,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-403-_png_jpg.rf.018405d66ba2fe76585f70d4a9cb8be3.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-403-_png_jpg.rf.018405d66ba2fe76585f70d4a9cb8be3.jpg,train,dd_v1,2,KEEP,NEARDUP_CLUSTER_REPRESENTATIVE,HIGH,29759,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-403-_png_jpg.rf.25c906bd30c79e280d65cb1359d433ad.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29759,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-403-_png_jpg.rf.3fff273a874276b58cdcb2d1d4176628.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29759,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-403-_png_jpg.rf.85bb9dee9e10427c3148fd759be96edf.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-403-_png_jpg.rf.85bb9dee9e10427c3148fd759be96edf.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29757,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-403-_png_jpg.rf.a37a82c77856df9af38f7a11c6f676b5.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29759,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-403-_png_jpg.rf.ae665286e6ae065e968af4a3ac63e286.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29759,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-405-_png_jpg.rf.18c7292db560d520ad00fa4553e7ada7.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-405-_png_jpg.rf.18c7292db560d520ad00fa4553e7ada7.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29761,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-405-_png_jpg.rf.3b3525bb10e74807b22ed9abdf375a2d.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-405-_png_jpg.rf.3b3525bb10e74807b22ed9abdf375a2d.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29761,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-405-_png_jpg.rf.9e8ae51e99554f50801fce9b8a82d007.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-405-_png_jpg.rf.9e8ae51e99554f50801fce9b8a82d007.jpg,train,dd_v1,2,KEEP,NEARDUP_CLUSTER_REPRESENTATIVE,HIGH,29765,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-405-_png_jpg.rf.e08361d4227cdc44dce790a94b545a61.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29765,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-405-_png_jpg.rf.ed9aef4a8bec88e8446ccded0b8cdc29.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29765,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-405-_png_jpg.rf.f73db5b10262223c4ea0e4900811c67b.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29765,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-406-_png_jpg.rf.034246e9025f6349922fcf30d72412be.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-406-_png_jpg.rf.034246e9025f6349922fcf30d72412be.jpg,train,dd_v1,2,KEEP,NEARDUP_CLUSTER_REPRESENTATIVE,HIGH,29770,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-406-_png_jpg.rf.103cc691aa428f843c77180b598c95de.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29770,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-406-_png_jpg.rf.764dd0ba2df14942a722caa75303352e.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-406-_png_jpg.rf.764dd0ba2df14942a722caa75303352e.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29769,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-406-_png_jpg.rf.7c80dca55627c7a8972beabbecd7f18d.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-406-_png_jpg.rf.7c80dca55627c7a8972beabbecd7f18d.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29769,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-406-_png_jpg.rf.c61f30a25e892b30c3fb05b3655bb942.jpg,,train,dd_v1,2,REMOVE,DUPLICATE_NEAR,HIGH,29770,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-406-_png_jpg.rf.eacef415648ee5e9dbf3bded2f1e6adf.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-406-_png_jpg.rf.eacef415648ee5e9dbf3bded2f1e6adf.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29771,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-407-_png_jpg.rf.0af63876b20a50bc71dab81bd182cf0e.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-407-_png_jpg.rf.0af63876b20a50bc71dab81bd182cf0e.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29773,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-407-_png_jpg.rf.6d382970601a4b259c7791b429f4c80a.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-407-_png_jpg.rf.6d382970601a4b259c7791b429f4c80a.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29773,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-407-_png_jpg.rf.c5035a7ba177ddef04f0134e26e0eb8f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-407-_png_jpg.rf.c5035a7ba177ddef04f0134e26e0eb8f.jpg,train,dd_v1,2,KEEP,UNIQUE,HIGH,29774,
C:\ssd projects\nano big\data\Dataset-Main\images\train\dd_v1_closed-408-_png_jpg.rf.0139964c51d4f202c5ac932a67bb8195.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\dd_v1_closed-408-_png_jpg.rf.0139964c51d4f202c5ac932a67bb8195.jpg,train,dd_v1,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,29777,
