image_id,source_dataset,original_path,subject_id,video_id,session_id,split,visual_group_id,class_count,classes_present,n_closed,n_open,n_yawn,image_width,image_height,max_eye_box_width,quality_status,annotation_status,lighting_condition,gray_flag,brightness,blur_var,blur_status,glasses_status,reason_code,reason,decision
000001_jpg.rf.1ebaf589306e69967f1640ae414e577f,bare_numeric,C:\mini_yolo\dataset\images\train\000001_jpg.rf.1ebaf589306e69967f1640ae414e577f.jpg,unknown,unknown,unknown,train,24716,1,open_eye,0,1,0,640,640,0.7734,ok,over_tau,normal_daylight,rgb,103.07,475.96,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
closed_eye_0238-jpg_face_2_jpg.rf.109c08ced49a24386fcd6c1064f2f678,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0238-jpg_face_2_jpg.rf.109c08ced49a24386fcd6c1064f2f678.jpg,unknown,unknown,unknown,train,20458,2,closed_eye,2,0,0,640,640,0.2656,ok,eye_scale,normal_daylight,rgb,175.3,125.61,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0238-jpg_face_2_jpg.rf.131d5ec1facbda282e9f07f98563de29,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0238-jpg_face_2_jpg.rf.131d5ec1facbda282e9f07f98563de29.jpg,unknown,unknown,unknown,train,20459,2,closed_eye,2,0,0,640,640,0.2578,ok,eye_scale,normal_daylight,rgb,152.17,103.68,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0238-jpg_face_2_jpg.rf.44841727f9a5fb7e37ee02d3c7ebe630,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0238-jpg_face_2_jpg.rf.44841727f9a5fb7e37ee02d3c7ebe630.jpg,unknown,unknown,unknown,train,20464,2,closed_eye,2,0,0,640,640,0.2539,ok,eye_scale,normal_daylight,rgb,123.44,26.96,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0238-jpg_face_2_jpg.rf.7ce7a617c9d6e5246c4866f3f69aa5d7,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0238-jpg_face_2_jpg.rf.7ce7a617c9d6e5246c4866f3f69aa5d7.jpg,unknown,unknown,unknown,train,20462,2,closed_eye,2,0,0,640,640,0.1859,ok,eye_scale,normal_daylight,rgb,113.85,96.61,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0238-jpg_face_2_jpg.rf.a2724317d5c7b85c9c8a4dc17fba93ee,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0238-jpg_face_2_jpg.rf.a2724317d5c7b85c9c8a4dc17fba93ee.jpg,unknown,unknown,unknown,train,20463,2,closed_eye,2,0,0,640,640,0.175,ok,eye_scale,normal_daylight,rgb,113.9,59.75,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0238-jpg_face_2_jpg.rf.bb0918fa43258379936e262f36641f72,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0238-jpg_face_2_jpg.rf.bb0918fa43258379936e262f36641f72.jpg,unknown,unknown,unknown,train,20465,2,closed_eye,2,0,0,640,640,0.175,ok,eye_scale,normal_daylight,rgb,113.41,61.5,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0238-jpg_face_2_jpg.rf.fa103a9908144e33cd7abfb0f4c6ca11,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0238-jpg_face_2_jpg.rf.fa103a9908144e33cd7abfb0f4c6ca11.jpg,unknown,unknown,unknown,train,20466,2,closed_eye,2,0,0,640,640,0.1219,ok,eye_scale,normal_daylight,rgb,123.33,12776.06,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0241-jpg_face_1_jpg.rf.306222f9a58444c5f178497a60899705,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0241-jpg_face_1_jpg.rf.306222f9a58444c5f178497a60899705.jpg,unknown,unknown,unknown,train,20467,2,closed_eye,2,0,0,640,640,0.2062,ok,eye_scale,normal_daylight,rgb,133.98,121.46,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0241-jpg_face_1_jpg.rf.450d1ad40861ad8d32e3efbcf80aa460,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0241-jpg_face_1_jpg.rf.450d1ad40861ad8d32e3efbcf80aa460.jpg,unknown,unknown,unknown,train,20475,2,closed_eye,2,0,0,640,640,0.193,ok,eye_scale,normal_daylight,rgb,128.73,20.64,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0241-jpg_face_1_jpg.rf.acdb145b3c8d3f7df8f04c316c9ef1b2,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0241-jpg_face_1_jpg.rf.acdb145b3c8d3f7df8f04c316c9ef1b2.jpg,unknown,unknown,unknown,train,20471,2,closed_eye,2,0,0,640,640,0.1031,ok,eye_scale,normal_daylight,rgb,128.41,14419.02,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0241-jpg_face_1_jpg.rf.bb8f6109cb1dc29060b9f03c47197ead,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0241-jpg_face_1_jpg.rf.bb8f6109cb1dc29060b9f03c47197ead.jpg,unknown,unknown,unknown,train,20472,2,closed_eye,2,0,0,640,640,0.1938,ok,eye_scale,normal_daylight,rgb,187.88,9.89,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0241-jpg_face_1_jpg.rf.df9a91cf95677b6bd4c8f4fac5ec064d,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0241-jpg_face_1_jpg.rf.df9a91cf95677b6bd4c8f4fac5ec064d.jpg,unknown,unknown,unknown,train,20474,2,closed_eye,2,0,0,640,640,0.1969,ok,eye_scale,normal_daylight,rgb,134.02,125.56,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0241-jpg_face_1_jpg.rf.f30cf70f2aefac1d51fe3f3d5112ccff,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0241-jpg_face_1_jpg.rf.f30cf70f2aefac1d51fe3f3d5112ccff.jpg,unknown,unknown,unknown,train,20476,2,closed_eye,2,0,0,640,640,0.2125,ok,eye_scale,normal_daylight,rgb,140.72,84.87,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0241-jpg_face_1_jpg.rf.f666122ab7408a6e94d25258a744c3fd,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0241-jpg_face_1_jpg.rf.f666122ab7408a6e94d25258a744c3fd.jpg,unknown,unknown,unknown,train,20477,2,closed_eye,2,0,0,640,640,0.1031,ok,eye_scale,normal_daylight,rgb,128.41,10576.32,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0243-jpg_face_2_jpg.rf.27d53e45a41d8d383419118d3021a911,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0243-jpg_face_2_jpg.rf.27d53e45a41d8d383419118d3021a911.jpg,unknown,unknown,unknown,train,20478,2,closed_eye,2,0,0,640,640,0.1344,ok,eye_scale,normal_daylight,rgb,128.33,8483.51,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0243-jpg_face_2_jpg.rf.5589b6706acc587c7685143943ddce71,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0243-jpg_face_2_jpg.rf.5589b6706acc587c7685143943ddce71.jpg,unknown,unknown,unknown,train,20481,2,closed_eye,2,0,0,640,640,0.2719,ok,eye_scale,normal_daylight,rgb,128.52,11958.86,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0244-jpg_face_2_jpg.rf.31a74683799076afc65060f539bf2e41,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0244-jpg_face_2_jpg.rf.31a74683799076afc65060f539bf2e41.jpg,unknown,unknown,unknown,train,20490,2,closed_eye,2,0,0,640,640,0.0844,ok,eye_scale,normal_daylight,rgb,133.97,1930.66,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0244-jpg_face_2_jpg.rf.3737d73eac35b73c4256018a3ad7c52f,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0244-jpg_face_2_jpg.rf.3737d73eac35b73c4256018a3ad7c52f.jpg,unknown,unknown,unknown,train,20489,2,closed_eye,2,0,0,640,640,0.2742,ok,eye_scale,normal_daylight,rgb,134.25,16.78,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0244-jpg_face_2_jpg.rf.730f75e7ebbe704be613cdc15fe8c74e,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0244-jpg_face_2_jpg.rf.730f75e7ebbe704be613cdc15fe8c74e.jpg,unknown,unknown,unknown,train,20485,2,closed_eye,2,0,0,640,640,0.2313,ok,eye_scale,normal_daylight,rgb,136.28,13.33,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0244-jpg_face_2_jpg.rf.827f8a86c22f7e4d21182c76a4bd0321,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0244-jpg_face_2_jpg.rf.827f8a86c22f7e4d21182c76a4bd0321.jpg,unknown,unknown,unknown,train,20486,2,closed_eye,2,0,0,640,640,0.225,ok,eye_scale,normal_daylight,rgb,136.3,11.9,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0244-jpg_face_2_jpg.rf.a1ab012a6b945af97f23e3330f56e4d5,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0244-jpg_face_2_jpg.rf.a1ab012a6b945af97f23e3330f56e4d5.jpg,unknown,unknown,unknown,train,20487,2,closed_eye,2,0,0,640,640,0.1266,ok,eye_scale,normal_daylight,rgb,133.76,14242.09,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0244-jpg_face_2_jpg.rf.c7b31ec1c9a87f9f36d4428ed55cc35a,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0244-jpg_face_2_jpg.rf.c7b31ec1c9a87f9f36d4428ed55cc35a.jpg,unknown,unknown,unknown,train,20490,2,closed_eye,2,0,0,640,640,0.0844,ok,eye_scale,normal_daylight,rgb,133.84,8076.65,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0247-jpg_face_2_jpg.rf.0aa9821ef631a4366cfab76def4514ec,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0247-jpg_face_2_jpg.rf.0aa9821ef631a4366cfab76def4514ec.jpg,unknown,unknown,unknown,train,20491,2,closed_eye,2,0,0,640,640,0.2891,ok,eye_scale,normal_daylight,grayscale_or_ir,118.64,18.27,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0247-jpg_face_2_jpg.rf.1794e97dd468e84503c1d06bdb1d1f24,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0247-jpg_face_2_jpg.rf.1794e97dd468e84503c1d06bdb1d1f24.jpg,unknown,unknown,unknown,train,20496,2,closed_eye,2,0,0,640,640,0.1562,ok,eye_scale,normal_daylight,grayscale_or_ir,109.73,17721.77,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0247-jpg_face_2_jpg.rf.1e4886b9505aa47085be624833554ae1,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0247-jpg_face_2_jpg.rf.1e4886b9505aa47085be624833554ae1.jpg,unknown,unknown,unknown,train,20498,2,closed_eye,2,0,0,640,640,0.2156,ok,eye_scale,normal_daylight,grayscale_or_ir,109.22,4188.5,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0247-jpg_face_2_jpg.rf.40ae870c54eae5ff8ffeec26281b4105,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0247-jpg_face_2_jpg.rf.40ae870c54eae5ff8ffeec26281b4105.jpg,unknown,unknown,unknown,train,20496,2,closed_eye,2,0,0,640,640,0.1562,ok,eye_scale,normal_daylight,grayscale_or_ir,109.44,12977.19,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0247-jpg_face_2_jpg.rf.a8fb79815cab1712ff0e852b8abfb66b,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0247-jpg_face_2_jpg.rf.a8fb79815cab1712ff0e852b8abfb66b.jpg,unknown,unknown,unknown,train,20499,2,closed_eye,2,0,0,640,640,0.2016,ok,eye_scale,normal_daylight,grayscale_or_ir,118.76,156.16,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0247-jpg_face_2_jpg.rf.bb5eba36e4e2aac042f24a69cd9fd9e9,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0247-jpg_face_2_jpg.rf.bb5eba36e4e2aac042f24a69cd9fd9e9.jpg,unknown,unknown,unknown,train,20500,2,closed_eye,2,0,0,640,640,0.3031,ok,eye_scale,normal_daylight,grayscale_or_ir,119.44,19.14,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0248-jpg_face_1_jpg.rf.02477c65d72e5ba659ca6b0d3c373839,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0248-jpg_face_1_jpg.rf.02477c65d72e5ba659ca6b0d3c373839.jpg,unknown,unknown,unknown,train,20501,2,closed_eye,2,0,0,640,640,0.2672,ok,eye_scale,normal_daylight,rgb,147.13,73.02,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0248-jpg_face_1_jpg.rf.2da440b0665f0ffe83555846a39fed08,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0248-jpg_face_1_jpg.rf.2da440b0665f0ffe83555846a39fed08.jpg,unknown,unknown,unknown,train,20507,2,closed_eye,2,0,0,640,640,0.2516,ok,eye_scale,normal_daylight,rgb,116.59,15.14,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0248-jpg_face_1_jpg.rf.453825b75272600cf800ff6702f06229,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0248-jpg_face_1_jpg.rf.453825b75272600cf800ff6702f06229.jpg,unknown,unknown,unknown,train,20504,2,closed_eye,2,0,0,640,640,0.1656,ok,eye_scale,normal_daylight,rgb,116.65,8151.5,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0248-jpg_face_1_jpg.rf.56a7384b9778c3c79960ccea11f746a1,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0248-jpg_face_1_jpg.rf.56a7384b9778c3c79960ccea11f746a1.jpg,unknown,unknown,unknown,train,20505,2,closed_eye,2,0,0,640,640,0.2844,ok,eye_scale,normal_daylight,rgb,154.22,90.4,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0248-jpg_face_1_jpg.rf.b78bbe290c603a95d620cf60c3f1480e,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0248-jpg_face_1_jpg.rf.b78bbe290c603a95d620cf60c3f1480e.jpg,unknown,unknown,unknown,train,20509,2,closed_eye,2,0,0,640,640,0.1219,ok,eye_scale,normal_daylight,rgb,117.06,17854.05,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0248-jpg_face_1_jpg.rf.c3c09bf9379acafde74280e29d59cb2e,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0248-jpg_face_1_jpg.rf.c3c09bf9379acafde74280e29d59cb2e.jpg,unknown,unknown,unknown,train,20509,2,closed_eye,2,0,0,640,640,0.1656,ok,eye_scale,normal_daylight,rgb,116.58,21.59,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0249-JPG_face_1_jpg.rf.084e27ad675e82a6eea19569531ef737,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0249-JPG_face_1_jpg.rf.084e27ad675e82a6eea19569531ef737.jpg,unknown,unknown,unknown,train,20515,2,closed_eye,2,0,0,640,640,0.207,ok,eye_scale,normal_daylight,rgb,129.71,55.32,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0249-JPG_face_1_jpg.rf.252190f021b0387a13b8fc9ca71f6c50,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0249-JPG_face_1_jpg.rf.252190f021b0387a13b8fc9ca71f6c50.jpg,unknown,unknown,unknown,train,20518,2,closed_eye,2,0,0,640,640,0.1,ok,eye_scale,normal_daylight,rgb,129.42,14608.65,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0249-JPG_face_1_jpg.rf.2cfb753d2d95c329c76573480832c779,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0249-JPG_face_1_jpg.rf.2cfb753d2d95c329c76573480832c779.jpg,unknown,unknown,unknown,train,20512,2,closed_eye,2,0,0,640,640,0.2922,ok,eye_scale,low_light,rgb,78.15,46.46,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0249-JPG_face_1_jpg.rf.4aa34831c3aef5a75865abce788609b6,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0249-JPG_face_1_jpg.rf.4aa34831c3aef5a75865abce788609b6.jpg,unknown,unknown,unknown,train,20514,2,closed_eye,2,0,0,640,640,0.2938,ok,eye_scale,normal_daylight,rgb,141.73,80.6,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0249-JPG_face_1_jpg.rf.80d20a20841b0590fc8a1bb39e985d74,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0249-JPG_face_1_jpg.rf.80d20a20841b0590fc8a1bb39e985d74.jpg,unknown,unknown,unknown,train,20517,2,closed_eye,2,0,0,640,640,0.2094,ok,eye_scale,normal_daylight,rgb,162.84,282.64,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0250-jpg_face_2_jpg.rf.5c05f6045dcec6aa94bd3910d5a0c778,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0250-jpg_face_2_jpg.rf.5c05f6045dcec6aa94bd3910d5a0c778.jpg,unknown,unknown,unknown,train,20525,1,closed_eye,1,0,0,640,640,0.2375,ok,eye_scale,normal_daylight,rgb,131.73,1056.31,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0250-jpg_face_2_jpg.rf.71e9986f743b04eb304b99b3612c6e36,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0250-jpg_face_2_jpg.rf.71e9986f743b04eb304b99b3612c6e36.jpg,unknown,unknown,unknown,train,20522,1,closed_eye,1,0,0,640,640,0.2453,ok,eye_scale,low_light,rgb,69.02,56.02,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0251-jpg_face_1_jpg.rf.5260ca5b9576293e6d15138c723d5bdc,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0251-jpg_face_1_jpg.rf.5260ca5b9576293e6d15138c723d5bdc.jpg,unknown,unknown,unknown,train,20526,2,closed_eye,2,0,0,640,640,0.225,ok,eye_scale,normal_daylight,rgb,146.87,132.51,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0251-jpg_face_1_jpg.rf.8e7b749a35d585f852e7408f98126b32,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0251-jpg_face_1_jpg.rf.8e7b749a35d585f852e7408f98126b32.jpg,unknown,unknown,unknown,train,20529,2,closed_eye,2,0,0,640,640,0.2203,ok,eye_scale,normal_daylight,rgb,132.17,123.74,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0251-jpg_face_1_jpg.rf.ea6237c3a5a0b99222b41fab275096cd,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0251-jpg_face_1_jpg.rf.ea6237c3a5a0b99222b41fab275096cd.jpg,unknown,unknown,unknown,train,20530,2,closed_eye,2,0,0,640,640,0.0875,ok,eye_scale,normal_daylight,rgb,132.05,5271.14,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0251-jpg_face_1_jpg.rf.fef37dd621d7da0b1dbb37856ae8ca7c,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0251-jpg_face_1_jpg.rf.fef37dd621d7da0b1dbb37856ae8ca7c.jpg,unknown,unknown,unknown,train,20531,2,closed_eye,2,0,0,640,640,0.225,ok,eye_scale,low_light,rgb,71.58,87.98,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0253-jpg_face_3_jpg.rf.8122d4a43e5d409060443ad3326d7a5c,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0253-jpg_face_3_jpg.rf.8122d4a43e5d409060443ad3326d7a5c.jpg,unknown,unknown,unknown,train,20532,2,closed_eye,2,0,0,640,640,0.2859,ok,eye_scale,low_light,rgb,78.46,35.37,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0253-jpg_face_3_jpg.rf.8b0bd63bb6fdc0a0175f124cf20fdb9d,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0253-jpg_face_3_jpg.rf.8b0bd63bb6fdc0a0175f124cf20fdb9d.jpg,unknown,unknown,unknown,train,20536,2,closed_eye,2,0,0,640,640,0.2812,ok,eye_scale,normal_daylight,rgb,111.96,17143.61,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0253-jpg_face_3_jpg.rf.ad9fe02f09f2dfe2b470e8af64d25972,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0253-jpg_face_3_jpg.rf.ad9fe02f09f2dfe2b470e8af64d25972.jpg,unknown,unknown,unknown,train,20534,2,closed_eye,2,0,0,640,640,0.2938,ok,eye_scale,normal_daylight,rgb,153.31,84.95,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0253-jpg_face_3_jpg.rf.f7f7c6b75ccdc18385570ca391c50261,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0253-jpg_face_3_jpg.rf.f7f7c6b75ccdc18385570ca391c50261.jpg,unknown,unknown,unknown,train,20537,2,closed_eye,2,0,0,640,640,0.15,ok,eye_scale,normal_daylight,rgb,111.6,11299.87,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0258-jpg_face_1_jpg.rf.21d069e2d7eb10cca849c6a216a22b1e,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0258-jpg_face_1_jpg.rf.21d069e2d7eb10cca849c6a216a22b1e.jpg,unknown,unknown,unknown,train,20538,2,closed_eye,2,0,0,640,640,0.3688,ok,eye_scale,bright_or_backlit,rgb,195.87,30.69,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0258-jpg_face_1_jpg.rf.27ccde1e419013a6483b9381dc0ed389,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0258-jpg_face_1_jpg.rf.27ccde1e419013a6483b9381dc0ed389.jpg,unknown,unknown,unknown,train,20542,2,closed_eye,2,0,0,640,640,0.15,ok,eye_scale,normal_daylight,rgb,170.89,21803.67,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0258-jpg_face_1_jpg.rf.37b7f95ea47c9203a3103c6d09ac0434,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0258-jpg_face_1_jpg.rf.37b7f95ea47c9203a3103c6d09ac0434.jpg,unknown,unknown,unknown,train,20543,2,closed_eye,2,0,0,640,640,0.2867,ok,eye_scale,normal_daylight,rgb,173.21,84.74,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0258-jpg_face_1_jpg.rf.82b7dc3529459d01848bc36f1c047622,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0258-jpg_face_1_jpg.rf.82b7dc3529459d01848bc36f1c047622.jpg,unknown,unknown,unknown,train,20542,2,closed_eye,2,0,0,640,640,0.15,ok,eye_scale,normal_daylight,rgb,172.45,7476.86,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0258-jpg_face_1_jpg.rf.e0d6b42ca91a58433c267ed54f71c11b,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0258-jpg_face_1_jpg.rf.e0d6b42ca91a58433c267ed54f71c11b.jpg,unknown,unknown,unknown,train,20544,2,closed_eye,2,0,0,640,640,0.2922,ok,eye_scale,normal_daylight,rgb,177.49,151.73,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0258-jpg_face_1_jpg.rf.e9a5c463ef8d2c1e771bf91471777b38,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0258-jpg_face_1_jpg.rf.e9a5c463ef8d2c1e771bf91471777b38.jpg,unknown,unknown,unknown,train,20545,2,closed_eye,2,0,0,640,640,0.3078,ok,eye_scale,normal_daylight,rgb,130.55,113.43,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0260-jpg_face_1_jpg.rf.2e147cd0aeafedc48f40bfb88edaeca7,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0260-jpg_face_1_jpg.rf.2e147cd0aeafedc48f40bfb88edaeca7.jpg,unknown,unknown,unknown,train,20546,2,closed_eye,2,0,0,640,640,0.225,ok,eye_scale,bright_or_backlit,rgb,210.94,395.47,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0260-jpg_face_1_jpg.rf.67a0a422beaeceafa023382148e13aab,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0260-jpg_face_1_jpg.rf.67a0a422beaeceafa023382148e13aab.jpg,unknown,unknown,unknown,train,20547,2,closed_eye,2,0,0,640,640,0.225,ok,eye_scale,bright_or_backlit,rgb,211.4,381.96,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0260-jpg_face_1_jpg.rf.a3837ca00bd5fa24528bc77a715c256f,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0260-jpg_face_1_jpg.rf.a3837ca00bd5fa24528bc77a715c256f.jpg,unknown,unknown,unknown,train,20548,2,closed_eye,2,0,0,640,640,0.2484,ok,eye_scale,bright_or_backlit,rgb,213.36,218.41,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0260-jpg_face_1_jpg.rf.a474b778f0c4cde76e43a9b864bfa613,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0260-jpg_face_1_jpg.rf.a474b778f0c4cde76e43a9b864bfa613.jpg,unknown,unknown,unknown,train,20549,2,closed_eye,2,0,0,640,640,0.2938,ok,eye_scale,bright_or_backlit,rgb,212.01,44.78,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0261-jpg_face_1_jpg.rf.06d7016d292bfef30143181a4e917581,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0261-jpg_face_1_jpg.rf.06d7016d292bfef30143181a4e917581.jpg,unknown,unknown,unknown,train,20550,2,closed_eye,2,0,0,640,640,0.1125,ok,eye_scale,normal_daylight,rgb,170.04,1403.8,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
closed_eye_0261-jpg_face_1_jpg.rf.09dee1aa9475512fcaa73fdc7143fbf9,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0261-jpg_face_1_jpg.rf.09dee1aa9475512fcaa73fdc7143fbf9.jpg,unknown,unknown,unknown,train,20559,2,closed_eye,2,0,0,640,640,0.2516,ok,eye_scale,normal_daylight,rgb,170.39,82.42,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
